21030	0.563036
21060	0.531452
21090	0.499868
21120	0.447907
21150	0.325645
21180	0.275722
21210	0.269099
21240	0.259420
21270	0.234458
21300	0.214591
21330	0.204402
21360	0.207459
21390	0.208987
21420	0.216119
21450	0.229874
21480	0.242609
21510	0.255854
21540	0.268080
21570	0.282854
21600	0.309853
21630	0.328192
21660	0.340928
21690	0.356720
21720	0.375059
21750	0.392889
21780	0.407662
21810	0.417851
21840	0.428039
21870	0.440775
21900	0.452491
21930	0.457076
21960	0.460642
21990	0.451982
22020	0.453510
22050	0.452491
22080	0.443831
22110	0.436699
22140	0.433643
22170	0.430077
22200	0.423964
22230	0.417341
22260	0.412756
22290	0.406643
22320	0.391870
22350	0.373021
22380	0.357229
22410	0.339909
22440	0.324626
22470	0.307815
22500	0.288967
22530	0.275722
22560	0.259420
22590	0.249232
22620	0.235477
22650	0.222742
22680	0.216119
22710	0.206950
22740	0.197780
22770	0.188610
22800	0.184025
22830	0.176894
22860	0.175875
22890	0.165686
22920	0.162630
22950	0.154988
22980	0.159064
23010	0.152441
23040	0.155498
23070	0.159064
23100	0.161101
23130	0.165177
23160	0.171799
23190	0.183516
23220	0.190648
23250	0.190648
23280	0.213572
23310	0.225798
23340	0.238024
23370	0.246175
23400	0.251269
23430	0.259929
23460	0.263495
23490	0.267571
23520	0.268080
23550	0.269099
23580	0.272665
23610	0.267571
23640	0.257382
23670	0.251269
23700	0.241081
23730	0.244137
23760	0.239043
23790	0.228855
23820	0.226817
23850	0.239043
23880	0.240062
23910	0.227836
23940	0.223251
23970	0.210006
24000	0.196252
24030	0.188101
24060	0.200836
24090	0.197780
24120	0.198289
24150	0.193705
24180	0.185554
24210	0.169762
24240	0.148875
24270	0.149385
24300	0.144800
24330	0.140215
24360	0.142762
24390	0.139196
24420	0.133083
24450	0.137668
24480	0.133083
24510	0.142253
24540	0.161101
24570	0.161611
24600	0.159573
24630	0.165177
24660	0.168233
24690	0.167215
24720	0.166196
24750	0.167215
24780	0.161611
24810	0.152951
24840	0.155498
24870	0.143272
24900	0.163649
24930	0.176894
24960	0.181478
24990	0.186063
25020	0.191157
25050	0.195233
25080	0.194723
25110	0.197780
25140	0.200327
25170	0.199818
25200	0.201855
25230	0.201855
25260	0.200836
25290	0.202874
25320	0.201346
25350	0.198799
25380	0.196252
25410	0.194723
25440	0.194723
25470	0.194723
25500	0.193705
25530	0.191667
25560	0.189120
25590	0.188101
25620	0.183516
25650	0.179950
25680	0.172309
25710	0.170780
25740	0.166196
25770	0.165686
25800	0.162120
25830	0.161611
25860	0.159064
25890	0.155498
25920	0.153460
25950	0.151422
25980	0.149894
26010	0.154479
26040	0.153460
26070	0.151422
26100	0.150913
26130	0.149894
26160	0.149894
26190	0.149385
26220	0.149894
26250	0.151422
26280	0.154479
26310	0.149894
26340	0.153460
26370	0.153460
26400	0.151422
26430	0.133593
26460	0.136140
26490	0.149385
26520	0.144290
26550	0.149894
26580	0.151932
26610	0.155498
26640	0.157535
26670	0.160083
26700	0.159064
26730	0.162630
26760	0.165686
26790	0.168233
26820	0.170271
26850	0.171799
26880	0.173837
26910	0.172818
26940	0.170780
26970	0.165686
27000	0.171799
