21030	0.524320
21060	0.436190
21090	0.408172
21120	0.369965
21150	0.279797
21180	0.173328
21210	0.128498
21240	0.121876
21270	0.105065
21300	0.077556
21330	0.060236
21360	0.058198
21390	0.061764
21420	0.065839
21450	0.075009
21480	0.090801
21510	0.104046
21540	0.114744
21570	0.133083
21600	0.159573
21630	0.185554
21660	0.199308
21690	0.213063
21720	0.232930
21750	0.255345
21780	0.275212
21810	0.284382
21840	0.294061
21870	0.310362
21900	0.327173
21930	0.332777
21960	0.333796
21990	0.336852
22020	0.342456
22050	0.342456
22080	0.336852
22110	0.329211
22140	0.326154
22170	0.321060
22200	0.312400
22230	0.296099
22260	0.281835
22290	0.271646
22320	0.257382
22350	0.238534
22380	0.218666
22410	0.203384
22440	0.187591
22470	0.170271
22500	0.156007
22530	0.140725
22560	0.130027
22590	0.115253
22620	0.100480
22650	0.086216
22680	0.075518
22710	0.066349
22740	0.057179
22770	0.044444
22800	0.035783
22830	0.029161
22860	0.025086
22890	0.020501
22920	0.018463
22950	0.016425
22980	0.016425
23010	0.016935
23040	0.019482
23070	0.022029
23100	0.025086
23130	0.028651
23160	0.033236
23190	0.041387
23220	0.048519
23250	0.054632
23280	0.060745
23310	0.067368
23340	0.073990
23370	0.079084
23400	0.085707
23430	0.090292
23460	0.097424
23490	0.102518
23520	0.106593
23550	0.110159
23580	0.112706
23610	0.115763
23640	0.117291
23670	0.118819
23700	0.119838
23730	0.118310
23760	0.117291
23790	0.115763
23820	0.114235
23850	0.109650
23880	0.107103
23910	0.104046
23940	0.098952
23970	0.092839
24000	0.085707
24030	0.080613
24060	0.076028
24090	0.069405
24120	0.062273
24150	0.056160
24180	0.051066
24210	0.045972
24240	0.039349
24270	0.036293
24300	0.032727
24330	0.027123
24360	0.023557
24390	0.018972
24420	0.015916
24450	0.013369
24480	0.012350
24510	0.010822
24540	0.009293
24570	0.008784
24600	0.009293
24630	0.010312
24660	0.010822
24690	0.012350
24720	0.013878
24750	0.016425
24780	0.019991
24810	0.022538
24840	0.025086
24870	0.029161
24900	0.032217
24930	0.035274
24960	0.039349
24990	0.041896
25020	0.042915
25050	0.046991
25080	0.048519
25110	0.051576
25140	0.053104
25170	0.056670
25200	0.058198
25230	0.058707
25260	0.059726
25290	0.061255
25320	0.061255
25350	0.060745
25380	0.058707
25410	0.059726
25440	0.058198
25470	0.055651
25500	0.054632
25530	0.052085
25560	0.051066
25590	0.047500
25620	0.044444
25650	0.042915
25680	0.038331
25710	0.035783
25740	0.032727
25770	0.029670
25800	0.027123
25830	0.025086
25860	0.022538
25890	0.018972
25920	0.018463
25950	0.016935
25980	0.014388
26010	0.011841
26040	0.010312
26070	0.008784
26100	0.007765
26130	0.007256
26160	0.006746
26190	0.007765
26220	0.006746
26250	0.007256
26280	0.008275
26310	0.008275
26340	0.009803
26370	0.010822
26400	0.012859
26430	0.014388
26460	0.016425
26490	0.018463
26520	0.019991
26550	0.022538
26580	0.023048
26610	0.025086
26640	0.026614
26670	0.027633
26700	0.029161
26730	0.031708
26760	0.032727
26790	0.033746
26820	0.034765
26850	0.034765
26880	0.036293
26910	0.037312
26940	0.035783
26970	0.036802
27000	0.035274
