17030	0.344075
17060	0.354266
17090	0.374646
17120	0.384836
17150	0.400121
17180	0.405216
17210	0.415407
17240	0.415407
17270	0.410311
17300	0.415407
17330	0.425597
17360	0.425597
17390	0.435787
17420	0.430692
17450	0.410311
17480	0.410311
17510	0.400121
17540	0.405216
17570	0.400121
17600	0.395026
17630	0.384836
17660	0.369551
17690	0.359361
17720	0.333885
17750	0.318600
17780	0.293125
17810	0.272744
17840	0.247269
17870	0.231983
17900	0.226888
17930	0.206508
17960	0.186128
17990	0.181033
18020	0.175938
18050	0.170842
18080	0.165747
18110	0.170842
18140	0.181033
18170	0.196318
18200	0.201413
18230	0.221793
18260	0.262554
18290	0.313505
18320	0.344075
18350	0.374646
18380	0.430692
18410	0.527498
18440	0.598830
18470	0.649781
18500	0.695636
18530	0.772063
18560	0.899440
18590	1.011532
18620	1.087958
18650	1.159289
18680	1.286666
18710	1.439519
18740	1.592372
18770	1.694273
18800	1.770700
18830	1.923552
18860	2.106975
18890	2.264923
18920	2.402490
18950	2.545153
18980	2.754051
19010	3.018996
19040	3.268655
19070	3.533600
19100	3.793449
19130	4.099154
19160	4.516951
19190	4.975509
19220	5.464637
19250	6.030192
19280	6.972783
19310	8.643971
19340	10.075691
19370	10.070596
19400	10.075691
19430	10.070596
19460	10.070596
19490	10.070596
19520	10.075691
19550	10.070596
19580	10.070596
19610	10.070596
19640	10.075691
19670	10.070596
19700	10.070596
19730	10.070596
19760	10.070596
19790	10.075691
19820	10.075691
19850	10.070596
19880	10.075691
19910	10.070596
19940	10.070596
