12530	0.037312
12560	0.036802
12590	0.036802
12620	0.035274
12650	0.034765
12680	0.033236
12710	0.031708
12740	0.030180
12770	0.028651
12800	0.026104
12830	0.025595
12860	0.024067
12890	0.021520
12920	0.018972
12950	0.018463
12980	0.016425
13010	0.015406
13040	0.013369
13070	0.012859
13100	0.011841
13130	0.010312
13160	0.008784
13190	0.009803
13220	0.008275
13250	0.008784
13280	0.008275
13310	0.009293
13340	0.010312
13370	0.010822
13400	0.012350
13430	0.013369
13460	0.015916
13490	0.016935
13520	0.018972
13550	0.021520
13580	0.024067
13610	0.027123
13640	0.029670
13670	0.032217
13700	0.035274
13730	0.038331
13760	0.041896
13790	0.043934
13820	0.045972
13850	0.048519
13880	0.051066
13910	0.054123
13940	0.056670
13970	0.058707
14000	0.060745
14030	0.060745
14060	0.061255
14090	0.061255
14120	0.061255
14150	0.061255
14180	0.060236
14210	0.059726
14240	0.057689
14270	0.056160
14300	0.054632
14330	0.052085
14360	0.049538
14390	0.045972
14420	0.043425
14450	0.041896
14480	0.038331
14510	0.035274
14540	0.032727
14570	0.030180
14600	0.026614
14630	0.023048
14660	0.020501
14690	0.018972
14720	0.015406
14750	0.013878
14780	0.012859
14810	0.011841
14840	0.010822
14870	0.010822
14900	0.011841
14930	0.013878
14960	0.014897
14990	0.016425
15020	0.018463
15050	0.022538
15080	0.025595
15110	0.028651
15140	0.032727
15170	0.038840
15200	0.044444
15230	0.050047
15260	0.053613
15290	0.059726
15320	0.065839
15350	0.073990
15380	0.079594
15410	0.083160
15440	0.087745
15470	0.094367
15500	0.098442
15530	0.103537
15560	0.108121
15590	0.111687
15620	0.116782
15650	0.117800
15680	0.117291
15710	0.118819
15740	0.121876
15770	0.120857
15800	0.119329
15830	0.116782
15860	0.114744
15890	0.112706
15920	0.109140
15950	0.104046
15980	0.098442
16010	0.092839
16040	0.087745
16070	0.081631
16100	0.075009
16130	0.067368
16160	0.060236
16190	0.056670
16220	0.050557
16250	0.044444
16280	0.038840
16310	0.033236
16340	0.029670
16370	0.025086
16400	0.022538
16430	0.021520
16460	0.019991
16490	0.019991
16520	0.022538
16550	0.026614
16580	0.030180
16610	0.034255
16640	0.040878
16670	0.049028
16700	0.057689
16730	0.067368
16760	0.081631
16790	0.097933
16820	0.112706
16850	0.123914
16880	0.139196
16910	0.157535
16940	0.177403
16970	0.193705
17000	0.205421
17030	0.220194
17060	0.238534
17090	0.254835
17120	0.270118
17150	0.283363
17180	0.299664
17210	0.313928
17240	0.324117
17270	0.331249
17300	0.337362
17330	0.341947
17360	0.347550
17390	0.348569
17420	0.346022
17450	0.340928
17480	0.338381
17510	0.332268
17540	0.324626
17570	0.308325
17600	0.292023
17630	0.283363
17660	0.270118
17690	0.252798
17720	0.229874
17750	0.208478
17780	0.193705
17810	0.176384
17840	0.153970
17870	0.135121
17900	0.119329
17930	0.104555
17960	0.089782
17990	0.078066
18020	0.071952
18050	0.067368
18080	0.065330
18110	0.072462
18140	0.090292
18170	0.112197
18200	0.124932
18230	0.144800
18260	0.194723
18290	0.261967
18320	0.313928
18350	0.358758
18380	0.413266
18410	0.521773
18440	0.643525
18470	0.739806
18500	0.808578
18530	0.898236
