21030	0.591054
21060	0.512094
21090	0.443322
21120	0.396964
21150	0.354682
21180	0.301193
21210	0.258911
21240	0.229874
21270	0.210006
21300	0.196761
21330	0.190139
21360	0.187591
21390	0.192176
21420	0.198799
21450	0.209497
21480	0.223760
21510	0.237515
21540	0.252798
21570	0.276740
21600	0.299664
21630	0.322079
21660	0.341437
21690	0.360795
21720	0.378625
21750	0.392379
21780	0.402568
21810	0.415303
21840	0.426511
21870	0.433133
21900	0.437718
21930	0.441284
21960	0.438737
21990	0.437209
22020	0.431096
22050	0.422945
22080	0.414285
22110	0.404096
22140	0.390851
22170	0.379644
22200	0.364361
22230	0.350607
22260	0.334815
22290	0.319023
22320	0.306796
22350	0.291004
22380	0.274193
22410	0.257382
22440	0.239553
22470	0.226817
22500	0.212553
22530	0.200327
22560	0.190648
22590	0.181988
22620	0.178422
22650	0.165686
22680	0.164158
22710	0.161611
22740	0.161611
22770	0.159064
22800	0.159064
22830	0.161101
22860	0.161101
22890	0.164158
22920	0.168233
22950	0.171799
22980	0.176384
23010	0.182497
23040	0.188101
23070	0.194723
23100	0.200327
23130	0.201855
23160	0.197780
23190	0.200327
23220	0.205421
23250	0.210006
23280	0.215100
23310	0.223760
23340	0.228345
23370	0.229364
23400	0.229874
23430	0.232421
23460	0.233949
23490	0.232930
23520	0.228855
23550	0.226817
23580	0.223251
23610	0.218666
23640	0.214591
23670	0.210515
23700	0.205421
23730	0.200836
23760	0.193705
23790	0.188101
23820	0.184025
23850	0.178422
23880	0.174856
23910	0.172309
23940	0.168233
23970	0.164158
24000	0.159573
24030	0.154988
24060	0.152951
24090	0.150913
24120	0.150404
24150	0.149894
24180	0.149385
24210	0.148366
24240	0.149385
24270	0.149385
24300	0.150404
24330	0.150913
24360	0.152951
24390	0.155498
24420	0.157535
24450	0.160083
24480	0.163139
24510	0.164158
24540	0.166705
24570	0.169252
24600	0.170780
24630	0.170271
24660	0.171290
24690	0.173328
24720	0.174856
24750	0.176384
24780	0.177912
24810	0.179950
24840	0.183516
24870	0.183007
24900	0.185554
24930	0.182497
24960	0.180460
24990	0.179441
25020	0.179441
25050	0.174856
25080	0.174856
25110	0.173328
25140	0.170780
25170	0.169252
25200	0.166196
25230	0.162120
25260	0.162630
25290	0.159573
25320	0.159064
25350	0.154479
25380	0.149894
25410	0.149894
25440	0.147856
25470	0.149385
25500	0.144800
25530	0.145309
25560	0.144800
25590	0.142762
25620	0.142762
25650	0.142762
25680	0.143272
25710	0.143272
25740	0.142762
25770	0.144290
25800	0.144800
25830	0.146838
25860	0.149385
25890	0.149385
25920	0.149385
25950	0.152441
25980	0.155498
26010	0.159573
26040	0.161101
26070	0.161611
26100	0.163139
26130	0.164158
26160	0.163649
26190	0.166196
26220	0.166705
26250	0.166196
26280	0.166705
26310	0.167215
26340	0.165686
26370	0.169252
26400	0.171290
26430	0.171290
26460	0.170780
26490	0.170780
26520	0.169252
26550	0.167724
26580	0.166705
26610	0.164667
26640	0.161101
26670	0.159573
26700	0.158554
26730	0.158554
26760	0.157535
26790	0.157026
26820	0.154988
26850	0.152951
26880	0.151422
26910	0.148875
26940	0.149894
26970	0.149385
27000	0.149385
