16010	0.007256
16020	0.006237
16030	0.005727
16040	0.005218
16050	0.005218
16060	0.006237
16070	0.005727
16080	0.005218
16090	0.005218
16100	0.005218
16110	0.006237
16120	0.005218
16130	0.004709
16140	0.004709
16150	0.006237
16160	0.005218
16170	0.005727
16180	0.005727
16190	0.004709
16200	0.006746
16210	0.006237
16220	0.006237
16230	0.005727
16240	0.006237
16250	0.007765
16260	0.007256
16270	0.006746
16280	0.006746
16290	0.007256
16300	0.008275
16310	0.008784
16320	0.008784
16330	0.008275
16340	0.009293
16350	0.010312
16360	0.010312
16370	0.011331
16380	0.011841
16390	0.011331
16400	0.012859
16410	0.013878
16420	0.013878
16430	0.014897
16440	0.014897
16450	0.015916
16460	0.016425
16470	0.016935
16480	0.016935
16490	0.016425
16500	0.018463
16510	0.018463
16520	0.018463
16530	0.018972
16540	0.018972
16550	0.019482
16560	0.020501
16570	0.019482
16580	0.019991
16590	0.019482
16600	0.018972
16610	0.018972
16620	0.018972
16630	0.018463
16640	0.016935
16650	0.018463
16660	0.017954
16670	0.016425
16680	0.015916
16690	0.015406
16700	0.015916
16710	0.014897
16720	0.014388
16730	0.013369
16740	0.013878
16750	0.013369
16760	0.012859
16770	0.014388
16780	0.013369
16790	0.014897
16800	0.015916
16810	0.015916
16820	0.016425
16830	0.017954
16840	0.018972
16850	0.020501
16860	0.021010
16870	0.023048
16880	0.024067
16890	0.026104
16900	0.028651
16910	0.029161
16920	0.031708
16930	0.034255
16940	0.035783
16950	0.037821
16960	0.040368
16970	0.041387
16980	0.045462
16990	0.046991
17000	0.048519
17010	0.051066
17020	0.053104
17030	0.055141
17040	0.057689
17050	0.058707
17060	0.059726
17070	0.060745
17080	0.061764
17090	0.063802
17100	0.063292
17110	0.063802
17120	0.064311
17130	0.063292
17140	0.063292
17150	0.062783
17160	0.062273
17170	0.060236
17180	0.058198
17190	0.056670
17200	0.055651
17210	0.054123
17220	0.052085
17230	0.050557
17240	0.047500
17250	0.045462
17260	0.042915
17270	0.040878
17280	0.038840
17290	0.035783
17300	0.033236
17310	0.031708
17320	0.029670
17330	0.027123
17340	0.025086
17350	0.022538
17360	0.021520
17370	0.019991
17380	0.018463
17390	0.016935
17400	0.015916
17410	0.014897
17420	0.012859
17430	0.012350
17440	0.010822
17450	0.011841
17460	0.010822
17470	0.010822
17480	0.010312
17490	0.009803
17500	0.009803
17510	0.010312
17520	0.009293
17530	0.010312
17540	0.009803
17550	0.009803
17560	0.009803
17570	0.009803
17580	0.010312
17590	0.009803
17600	0.010312
17610	0.010822
17620	0.011331
17630	0.011331
17640	0.011331
17650	0.010312
17660	0.009803
17670	0.010822
17680	0.009803
17690	0.010822
17700	0.009803
17710	0.009803
17720	0.008275
17730	0.008784
17740	0.009293
17750	0.009293
17760	0.008784
17770	0.009293
17780	0.009803
17790	0.009293
17800	0.009803
17810	0.009803
17820	0.009293
17830	0.010312
17840	0.011841
17850	0.011841
17860	0.012350
17870	0.012350
17880	0.012350
17890	0.014388
17900	0.015406
17910	0.015916
17920	0.016935
17930	0.017444
17940	0.018463
17950	0.021010
17960	0.021520
17970	0.023048
17980	0.024067
17990	0.027123
18000	0.028142
18010	0.030689
18020	0.032217
18030	0.034765
18040	0.036293
18050	0.039349
18060	0.041387
18070	0.044953
18080	0.048010
18090	0.052594
18100	0.057689
18110	0.061764
18120	0.067368
18130	0.071952
18140	0.079594
18150	0.086216
18160	0.092839
18170	0.102008
18180	0.109650
18190	0.120857
18200	0.130536
18210	0.143272
18220	0.154479
18230	0.168743
18240	0.182497
18250	0.193705
18260	0.206440
18270	0.222742
18280	0.231402
18290	0.249741
18300	0.266552
18310	0.283363
18320	0.302721
18330	0.315966
18340	0.333796
18350	0.355192
18360	0.371493
18370	0.387795
18380	0.400021
18390	0.413775
18400	0.427530
18410	0.439246
18420	0.449435
18430	0.455548
18440	0.460642
18450	0.464208
18460	0.468793
18470	0.468283
18480	0.467774
18490	0.466755
18500	0.458095
